date,Year,Month,Day,class,CC.Season,Season,Treatment,Rate,metabo.type,precip.cat
5/30/2014,2014,5,30,Late CC,No CC,Spring,Post,-2.777615813,HR,Zero
5/31/2014,2014,5,31,Late CC,No CC,Spring,Post,-3.010515326,HR,Zero
6/1/2014,2014,6,1,No CC,No CC,Spring,Post,-3.201300803,HR,Zero
6/2/2014,2014,6,2,No CC,No CC,Spring,Post,-3.236329684,HR,Zero
6/3/2014,2014,6,3,No CC,No CC,Spring,Post,-3.584496782,HR,Elevated
6/4/2014,2014,6,4,No CC,No CC,Spring,Post,-2.17817106,HR,Zero
6/5/2014,2014,6,5,No CC,No CC,Spring,Post,-2.627973706,HR,High
6/6/2014,2014,6,6,No CC,No CC,Spring,Post,-2.683582941,HR,Zero
6/7/2014,2014,6,7,No CC,No CC,Spring,Post,-2.796483752,HR,Zero
6/8/2014,2014,6,8,No CC,No CC,Spring,Post,-2.399812851,HR,Elevated
6/25/2014,2014,6,25,No CC,No CC,Spring,Post,-3.543711682,HR,Elevated
6/26/2014,2014,6,26,No CC,No CC,Spring,Post,-2.672368188,HR,Elevated
6/27/2014,2014,6,27,No CC,No CC,Spring,Post,-2.436431338,HR,Zero
6/28/2014,2014,6,28,No CC,No CC,Spring,Post,-2.478221334,HR,Zero
6/29/2014,2014,6,29,No CC,No CC,Spring,Post,-2.460224182,HR,Elevated
6/30/2014,2014,6,30,No CC,No CC,Spring,Post,-1.965260956,HR,Zero
7/1/2014,2014,7,1,No CC,No CC,Summer,Post,-2.21702995,HR,Elevated
7/2/2014,2014,7,2,No CC,No CC,Summer,Post,-2.729353903,HR,Elevated
7/3/2014,2014,7,3,No CC,No CC,Summer,Post,-2.477972607,HR,Zero
7/4/2014,2014,7,4,No CC,No CC,Summer,Post,-2.478917374,HR,Zero
7/5/2014,2014,7,5,No CC,No CC,Summer,Post,-2.02235935,HR,Zero
7/6/2014,2014,7,6,No CC,No CC,Summer,Post,-2.751240274,HR,Zero
7/7/2014,2014,7,7,No CC,No CC,Summer,Post,-2.438086241,HR,Elevated
7/8/2014,2014,7,8,No CC,No CC,Summer,Post,-2.525064257,HR,Elevated
7/10/2014,2014,7,10,No CC,No CC,Summer,Post,-2.553530553,HR,Zero
7/11/2014,2014,7,11,No CC,No CC,Summer,Post,-2.85749071,HR,Zero
7/12/2014,2014,7,12,No CC,No CC,Summer,Post,-2.975452934,HR,Zero
7/13/2014,2014,7,13,No CC,No CC,Summer,Post,-3.241702318,HR,Elevated
7/14/2014,2014,7,14,No CC,No CC,Summer,Post,-3.452100961,HR,Zero
7/15/2014,2014,7,15,No CC,No CC,Summer,Post,-2.809506282,HR,Elevated
7/16/2014,2014,7,16,No CC,No CC,Summer,Post,-2.441001258,HR,Zero
7/17/2014,2014,7,17,No CC,No CC,Summer,Post,-2.311069468,HR,Zero
7/18/2014,2014,7,18,No CC,No CC,Summer,Post,-2.23385535,HR,Zero
7/19/2014,2014,7,19,No CC,No CC,Summer,Post,-2.685094026,HR,Zero
7/20/2014,2014,7,20,No CC,No CC,Summer,Post,-2.394596411,HR,Zero
7/21/2014,2014,7,21,No CC,No CC,Summer,Post,-2.487259303,HR,Zero
7/23/2014,2014,7,23,No CC,No CC,Summer,Post,-2.00885947,HR,Elevated
7/24/2014,2014,7,24,No CC,No CC,Summer,Post,-2.201451658,HR,Elevated
7/25/2014,2014,7,25,No CC,No CC,Summer,Post,-2.369767711,HR,Zero
7/26/2014,2014,7,26,No CC,No CC,Summer,Post,-3.27145372,HR,Zero
7/27/2014,2014,7,27,No CC,No CC,Summer,Post,-2.702303263,HR,Elevated
7/28/2014,2014,7,28,No CC,No CC,Summer,Post,-1.471432509,HR,Elevated
7/29/2014,2014,7,29,No CC,No CC,Summer,Post,-1.450101082,HR,Zero
7/30/2014,2014,7,30,No CC,No CC,Summer,Post,-1.916817161,HR,Zero
7/31/2014,2014,7,31,No CC,No CC,Summer,Post,-2.34104396,HR,Elevated
8/7/2014,2014,8,7,No CC,No CC,Summer,Post,-2.845916238,HR,Zero
8/8/2014,2014,8,8,No CC,No CC,Summer,Post,-2.954602273,HR,Zero
8/9/2014,2014,8,9,No CC,No CC,Summer,Post,-2.52082747,HR,Zero
8/10/2014,2014,8,10,No CC,No CC,Summer,Post,-3.169390321,HR,Zero
8/11/2014,2014,8,11,No CC,No CC,Summer,Post,-4.415696095,HR,Zero
8/12/2014,2014,8,12,No CC,No CC,Summer,Post,-3.492281089,HR,Elevated
8/13/2014,2014,8,13,No CC,No CC,Summer,Post,-4.377437803,HR,Elevated
8/14/2014,2014,8,14,No CC,No CC,Summer,Post,-3.081675148,HR,Zero
8/15/2014,2014,8,15,No CC,No CC,Summer,Post,-2.908783486,HR,Zero
8/16/2014,2014,8,16,No CC,No CC,Summer,Post,-3.311888664,HR,Zero
8/17/2014,2014,8,17,No CC,No CC,Summer,Post,-3.624181595,HR,Zero
8/18/2014,2014,8,18,No CC,No CC,Summer,Post,-3.62638792,HR,Zero
8/20/2014,2014,8,20,No CC,No CC,Summer,Post,-1.901449729,HR,Elevated
8/21/2014,2014,8,21,No CC,No CC,Summer,Post,-2.102375318,HR,Elevated
8/22/2014,2014,8,22,No CC,No CC,Summer,Post,-3.869246025,HR,High
8/23/2014,2014,8,23,No CC,No CC,Summer,Post,-7.433094634,HR,Elevated
8/24/2014,2014,8,24,No CC,No CC,Summer,Post,-9.608485308,HR,Zero
8/25/2014,2014,8,25,No CC,No CC,Summer,Post,-9.618750861,HR,Zero
8/26/2014,2014,8,26,No CC,No CC,Summer,Post,-8.541671053,HR,Elevated
8/27/2014,2014,8,27,No CC,No CC,Summer,Post,-6.470900713,HR,Elevated
8/28/2014,2014,8,28,No CC,No CC,Summer,Post,-6.63712867,HR,Zero
8/29/2014,2014,8,29,No CC,No CC,Summer,Post,-6.17535543,HR,Zero
8/30/2014,2014,8,30,No CC,No CC,Summer,Post,-5.606468523,HR,Zero
8/31/2014,2014,8,31,No CC,No CC,Summer,Post,-4.737935115,HR,Zero
9/1/2014,2014,9,1,No CC,No CC,Summer,Post,-4.675236366,HR,Zero
9/2/2014,2014,9,2,No CC,No CC,Summer,Post,-4.41086436,HR,Zero
9/3/2014,2014,9,3,No CC,No CC,Summer,Post,-4.371248111,HR,Zero
9/4/2014,2014,9,4,No CC,No CC,Summer,Post,-4.815210257,HR,Zero
9/6/2014,2014,9,6,No CC,No CC,Summer,Post,-7.055196281,HR,Elevated
9/7/2014,2014,9,7,No CC,No CC,Summer,Post,-5.969579683,HR,Zero
9/8/2014,2014,9,8,No CC,No CC,Summer,Post,-4.800806043,HR,Zero
9/9/2014,2014,9,9,No CC,No CC,Summer,Post,-1.04745555,HR,Zero
9/10/2014,2014,9,10,No CC,No CC,Summer,Post,-4.286015985,HR,Elevated
9/11/2014,2014,9,11,No CC,No CC,Summer,Post,-1.9310918,HR,High
9/12/2014,2014,9,12,No CC,No CC,Summer,Post,-5.322495566,HR,Elevated
9/13/2014,2014,9,13,No CC,No CC,Summer,Post,-4.615210555,HR,Elevated
9/14/2014,2014,9,14,No CC,No CC,Summer,Post,-4.451355348,HR,Zero
9/15/2014,2014,9,15,No CC,No CC,Summer,Post,-4.474149721,HR,Zero
9/16/2014,2014,9,16,No CC,No CC,Summer,Post,-4.266046192,HR,Elevated
9/17/2014,2014,9,17,No CC,No CC,Summer,Post,-3.888860074,HR,Zero
9/18/2014,2014,9,18,No CC,No CC,Summer,Post,-3.48454379,HR,Zero
9/20/2014,2014,9,20,No CC,No CC,Summer,Post,-9.186595992,HR,Zero
9/21/2014,2014,9,21,No CC,No CC,Summer,Post,-0.892173702,HR,Elevated
9/22/2014,2014,9,22,No CC,No CC,Summer,Post,-5.487732161,HR,Elevated
9/23/2014,2014,9,23,No CC,No CC,Summer,Post,-5.411160638,HR,Zero
9/24/2014,2014,9,24,No CC,No CC,Summer,Post,-4.865392402,HR,Zero
9/25/2014,2014,9,25,No CC,No CC,Summer,Post,-4.283359734,HR,Zero
9/26/2014,2014,9,26,No CC,No CC,Summer,Post,-4.354050879,HR,Zero
9/27/2014,2014,9,27,No CC,No CC,Summer,Post,-4.218565847,HR,Zero
9/28/2014,2014,9,28,No CC,No CC,Summer,Post,-4.393819621,HR,Zero
9/29/2014,2014,9,29,No CC,No CC,Summer,Post,-4.155169947,HR,Zero
9/30/2014,2014,9,30,No CC,No CC,Summer,Post,-4.018266133,HR,Elevated
10/1/2014,2014,10,1,Early CC,CC,Fall,Post,-3.972639985,HR,Zero
10/2/2014,2014,10,2,Early CC,CC,Fall,Post,-4.120796168,HR,Zero
10/4/2014,2014,10,4,Early CC,CC,Fall,Post,-2.567056906,HR,Elevated
10/5/2014,2014,10,5,Early CC,CC,Fall,Post,-2.520526513,HR,Elevated
10/6/2014,2014,10,6,Early CC,CC,Fall,Post,-2.382113003,HR,Elevated
10/7/2014,2014,10,7,Early CC,CC,Fall,Post,-3.403327539,HR,Elevated
10/8/2014,2014,10,8,Early CC,CC,Fall,Post,-2.626330352,HR,Elevated
10/9/2014,2014,10,9,Early CC,CC,Fall,Post,-3.156007186,HR,Zero
10/10/2014,2014,10,10,Early CC,CC,Fall,Post,-2.630224123,HR,Zero
10/11/2014,2014,10,11,Early CC,CC,Fall,Post,-2.535532713,HR,Zero
10/12/2014,2014,10,12,Early CC,CC,Fall,Post,-1.949227991,HR,Zero
10/13/2014,2014,10,13,Early CC,CC,Fall,Post,-3.038186944,HR,Elevated
10/14/2014,2014,10,14,Early CC,CC,Fall,Post,-4.632824253,HR,Elevated
10/15/2014,2014,10,15,Early CC,CC,Fall,Post,-4.963563663,HR,Elevated
10/16/2014,2014,10,16,Early CC,CC,Fall,Post,-4.035997752,HR,Elevated
11/8/2014,2014,11,8,Early CC,CC,Fall,Post,-2.495639879,HR,Elevated
11/9/2014,2014,11,9,Early CC,CC,Fall,Post,-2.035099202,HR,Zero
11/10/2014,2014,11,10,Early CC,CC,Fall,Post,-2.310854779,HR,Zero
11/11/2014,2014,11,11,Early CC,CC,Fall,Post,-2.665394667,HR,Zero
11/12/2014,2014,11,12,Early CC,CC,Fall,Post,-2.061910132,HR,Elevated
11/13/2014,2014,11,13,Early CC,CC,Fall,Post,-1.677345094,HR,Zero
11/14/2014,2014,11,14,Early CC,CC,Fall,Post,-1.777901233,HR,Zero
11/15/2014,2014,11,15,Early CC,CC,Fall,Post,-1.716808247,HR,Zero
11/16/2014,2014,11,16,Early CC,CC,Fall,Post,-1.748788978,HR,Zero
11/17/2014,2014,11,17,Early CC,CC,Fall,Post,-1.583571074,HR,Elevated
12/6/2014,2014,12,6,Early CC,CC,Fall,Post,-2.210821563,HR,Zero
12/7/2014,2014,12,7,Early CC,CC,Fall,Post,-2.249620548,HR,Zero
12/8/2014,2014,12,8,Early CC,CC,Fall,Post,-2.491047113,HR,Zero
12/9/2014,2014,12,9,Early CC,CC,Fall,Post,-2.448643977,HR,Elevated
12/10/2014,2014,12,10,Early CC,CC,Fall,Post,-1.994724625,HR,Zero
12/11/2014,2014,12,11,Early CC,CC,Fall,Post,-2.083139905,HR,Zero
12/12/2014,2014,12,12,Early CC,CC,Fall,Post,-2.106821873,HR,Zero
12/13/2014,2014,12,13,Early CC,CC,Fall,Post,-2.040997246,HR,Zero
12/14/2014,2014,12,14,Early CC,CC,Fall,Post,-2.252268408,HR,Zero
12/15/2014,2014,12,15,Early CC,CC,Fall,Post,-2.17580182,HR,Zero
12/16/2014,2014,12,16,Early CC,CC,Fall,Post,-3.35900371,HR,Elevated
12/17/2014,2014,12,17,Early CC,CC,Fall,Post,-2.445256716,HR,Elevated
12/20/2014,2014,12,20,Early CC,CC,Fall,Post,-1.891902297,HR,Zero
12/21/2014,2014,12,21,Early CC,CC,Fall,Post,-1.716454293,HR,Zero
12/22/2014,2014,12,22,Early CC,CC,Fall,Post,-2.151111453,HR,Zero
12/23/2014,2014,12,23,Early CC,CC,Fall,Post,-2.142285415,HR,Elevated
12/24/2014,2014,12,24,Early CC,CC,Fall,Post,-4.87398164,HR,Elevated
12/25/2014,2014,12,25,Early CC,CC,Fall,Post,-3.634593802,HR,Elevated
12/26/2014,2014,12,26,Early CC,CC,Fall,Post,-3.533345708,HR,Zero
12/27/2014,2014,12,27,Early CC,CC,Fall,Post,-3.417279555,HR,Elevated
12/28/2014,2014,12,28,Early CC,CC,Fall,Post,-2.486532155,HR,Elevated
1/2/2015,2015,1,2,Early CC,CC,Winter,Post,-6.399642483,HR,Zero
1/3/2015,2015,1,3,Early CC,CC,Winter,Post,-8.453061397,HR,Elevated
1/4/2015,2015,1,4,Early CC,CC,Winter,Post,-6.007208479,HR,Elevated
1/5/2015,2015,1,5,Early CC,CC,Winter,Post,-7.552817371,HR,Elevated
1/14/2015,2015,1,14,Early CC,CC,Winter,Post,-3.259883269,HR,Zero
1/15/2015,2015,1,15,Early CC,CC,Winter,Post,-3.016105661,HR,Zero
1/16/2015,2015,1,16,Early CC,CC,Winter,Post,-2.500624296,HR,Zero
1/17/2015,2015,1,17,Early CC,CC,Winter,Post,-6.451430241,HR,Zero
1/18/2015,2015,1,18,Early CC,CC,Winter,Post,-6.20931475,HR,Zero
1/19/2015,2015,1,19,Early CC,CC,Winter,Post,-5.911200704,HR,Zero
1/20/2015,2015,1,20,Early CC,CC,Winter,Post,-5.343378549,HR,Zero
1/21/2015,2015,1,21,Early CC,CC,Winter,Post,-4.465269577,HR,Zero
1/22/2015,2015,1,22,Early CC,CC,Winter,Post,-3.397764873,HR,Elevated
1/23/2015,2015,1,23,Early CC,CC,Winter,Post,-2.28425507,HR,Zero
1/24/2015,2015,1,24,Early CC,CC,Winter,Post,-2.769751833,HR,Zero
1/25/2015,2015,1,25,Early CC,CC,Winter,Post,-2.550134528,HR,Zero
1/26/2015,2015,1,26,Early CC,CC,Winter,Post,-2.408068185,HR,Elevated
1/27/2015,2015,1,27,Early CC,CC,Winter,Post,-2.352499257,HR,Zero
1/28/2015,2015,1,28,Early CC,CC,Winter,Post,-2.172771873,HR,Zero
1/29/2015,2015,1,29,Early CC,CC,Winter,Post,-2.407021151,HR,Zero
1/30/2015,2015,1,30,Early CC,CC,Winter,Post,-2.144056048,HR,Zero
1/31/2015,2015,1,31,Early CC,CC,Winter,Post,-2.360160547,HR,Zero
2/1/2015,2015,2,1,Early CC,CC,Winter,Post,-2.740640063,HR,Elevated
2/2/2015,2015,2,2,Early CC,CC,Winter,Post,-3.062329233,HR,High
2/3/2015,2015,2,3,Early CC,CC,Winter,Post,-2.974298968,HR,Zero
2/4/2015,2015,2,4,Early CC,CC,Winter,Post,-3.066810927,HR,Zero
2/5/2015,2015,2,5,Early CC,CC,Winter,Post,-3.022274727,HR,Elevated
2/7/2015,2015,2,7,Early CC,CC,Winter,Post,-2.458558895,HR,Zero
2/8/2015,2015,2,8,Early CC,CC,Winter,Post,-5.073728655,HR,Zero
2/9/2015,2015,2,9,Early CC,CC,Winter,Post,-4.144206029,HR,Zero
2/10/2015,2015,2,10,Early CC,CC,Winter,Post,-3.356471677,HR,Zero
2/11/2015,2015,2,11,Early CC,CC,Winter,Post,-2.666065797,HR,Zero
2/12/2015,2015,2,12,Early CC,CC,Winter,Post,-2.4347088,HR,Zero
2/13/2015,2015,2,13,Early CC,CC,Winter,Post,-2.5105089,HR,Zero
2/17/2015,2015,2,17,Early CC,CC,Winter,Post,-2.604440499,HR,Zero
2/18/2015,2015,2,18,Early CC,CC,Winter,Post,-2.652908719,HR,Zero
2/19/2015,2015,2,19,Early CC,CC,Winter,Post,-3.016577751,HR,Zero
3/7/2015,2015,3,7,Late CC,CC,Winter,Post,-2.90332064,HR,Zero
3/8/2015,2015,3,8,Late CC,CC,Winter,Post,-3.380527727,HR,Zero
3/9/2015,2015,3,9,Late CC,CC,Winter,Post,-6.065171366,HR,Zero
3/10/2015,2015,3,10,Late CC,CC,Winter,Post,-5.289183723,HR,Zero
3/11/2015,2015,3,11,Late CC,CC,Winter,Post,-4.264455818,HR,Zero
3/12/2015,2015,3,12,Late CC,CC,Winter,Post,-6.766551148,HR,Zero
3/13/2015,2015,3,13,Late CC,CC,Winter,Post,-8.275940643,HR,Zero
3/14/2015,2015,3,14,Late CC,CC,Winter,Post,-7.410868681,HR,Elevated
3/15/2015,2015,3,15,Late CC,CC,Winter,Post,-8.468775926,HR,Zero
3/16/2015,2015,3,16,Late CC,CC,Winter,Post,-7.694258429,HR,Zero
3/17/2015,2015,3,17,Late CC,CC,Winter,Post,-6.031737474,HR,Zero
3/18/2015,2015,3,18,Late CC,CC,Winter,Post,-5.646286678,HR,Zero
3/19/2015,2015,3,19,Late CC,CC,Winter,Post,-5.514779852,HR,Zero
3/20/2015,2015,3,20,Late CC,CC,Winter,Post,-5.058979447,HR,Elevated
3/21/2015,2015,3,21,Late CC,CC,Winter,Post,-3.56181027,HR,Zero
3/22/2015,2015,3,22,Late CC,CC,Winter,Post,-3.416982857,HR,Zero
3/23/2015,2015,3,23,Late CC,CC,Winter,Post,-2.96282685,HR,Zero
3/24/2015,2015,3,24,Late CC,CC,Winter,Post,-3.865646625,HR,Elevated
3/26/2015,2015,3,26,Late CC,CC,Winter,Post,-3.184620761,HR,Elevated
3/27/2015,2015,3,27,Late CC,CC,Winter,Post,-2.278298539,HR,Elevated
3/28/2015,2015,3,28,Late CC,CC,Winter,Post,-2.018525245,HR,Zero
3/29/2015,2015,3,29,Late CC,CC,Winter,Post,-3.115057993,HR,Zero
3/30/2015,2015,3,30,Late CC,CC,Winter,Post,-1.249207169,HR,Elevated
3/31/2015,2015,3,31,Late CC,CC,Winter,Post,-0.716034906,HR,Zero
4/1/2015,2015,4,1,Late CC,CC,Spring,Post,-1.125189641,HR,Zero
4/2/2015,2015,4,2,Late CC,CC,Spring,Post,-2.245815569,HR,Zero
4/3/2015,2015,4,3,Late CC,CC,Spring,Post,-0.912187272,HR,Elevated
4/4/2015,2015,4,4,Late CC,CC,Spring,Post,-1.082378732,HR,Elevated
4/5/2015,2015,4,5,Late CC,CC,Spring,Post,-1.368529639,HR,Zero
4/6/2015,2015,4,6,Late CC,CC,Spring,Post,-2.308663161,HR,Zero
4/7/2015,2015,4,7,Late CC,CC,Spring,Post,-3.296911949,HR,Elevated
4/8/2015,2015,4,8,Late CC,CC,Spring,Post,-4.158164317,HR,Elevated
4/9/2015,2015,4,9,Late CC,CC,Spring,Post,-5.11616841,HR,Elevated
4/11/2015,2015,4,11,Late CC,CC,Spring,Post,-1.34830853,HR,Elevated
4/12/2015,2015,4,12,Late CC,CC,Spring,Post,-1.856549867,HR,Zero
4/13/2015,2015,4,13,Late CC,CC,Spring,Post,-1.22276292,HR,Zero
4/14/2015,2015,4,14,Late CC,CC,Spring,Post,-0.730346736,HR,Zero
4/15/2015,2015,4,15,Late CC,CC,Spring,Post,-0.879683456,HR,Zero
4/16/2015,2015,4,16,Late CC,CC,Spring,Post,-1.822066991,HR,Elevated
4/17/2015,2015,4,17,Late CC,CC,Spring,Post,-0.918700738,HR,Elevated
4/18/2015,2015,4,18,Late CC,CC,Spring,Post,-1.818978018,HR,Zero
4/19/2015,2015,4,19,Late CC,CC,Spring,Post,-6.024115676,HR,Zero
4/20/2015,2015,4,20,Late CC,CC,Spring,Post,-2.652490722,HR,High
4/21/2015,2015,4,21,Late CC,CC,Spring,Post,-1.108842179,HR,Elevated
4/22/2015,2015,4,22,Late CC,CC,Spring,Post,-0.76275659,HR,Zero
4/23/2015,2015,4,23,Late CC,CC,Spring,Post,-0.237926009,HR,Zero
4/25/2015,2015,4,25,Late CC,CC,Spring,Post,-1.805682563,HR,Elevated
4/26/2015,2015,4,26,Late CC,CC,Spring,Post,-0.19357776,HR,Elevated
4/27/2015,2015,4,27,Late CC,CC,Spring,Post,0.022885687,HR,Zero
4/28/2015,2015,4,28,Late CC,CC,Spring,Post,-0.291455286,HR,Zero
4/29/2015,2015,4,29,Late CC,CC,Spring,Post,-0.397336891,HR,Zero
4/30/2015,2015,4,30,Late CC,CC,Spring,Post,-0.672231528,HR,Zero
5/1/2015,2015,5,1,Late CC,No CC,Spring,Post,-1.534909761,HR,Zero
5/2/2015,2015,5,2,Late CC,No CC,Spring,Post,-2.249326549,HR,Zero
5/3/2015,2015,5,3,Late CC,No CC,Spring,Post,-3.196453004,HR,Zero
5/4/2015,2015,5,4,Late CC,No CC,Spring,Post,-3.507382733,HR,Zero
5/5/2015,2015,5,5,Late CC,No CC,Spring,Post,-3.177471484,HR,Elevated
5/6/2015,2015,5,6,Late CC,No CC,Spring,Post,-4.185871933,HR,High
5/7/2015,2015,5,7,Late CC,No CC,Spring,Post,-3.456925223,HR,Zero
5/8/2015,2015,5,8,Late CC,No CC,Spring,Post,-4.794387106,HR,Zero
5/9/2015,2015,5,9,Late CC,No CC,Spring,Post,-3.379466702,HR,High
5/10/2015,2015,5,10,Late CC,No CC,Spring,Post,-2.998320868,HR,Elevated
5/11/2015,2015,5,11,Late CC,No CC,Spring,Post,-3.933499036,HR,Elevated
5/12/2015,2015,5,12,Late CC,No CC,Spring,Post,-2.337297279,HR,Elevated
5/13/2015,2015,5,13,Late CC,No CC,Spring,Post,-1.588582632,HR,Zero
5/14/2015,2015,5,14,Late CC,No CC,Spring,Post,-1.717359723,HR,Zero
5/15/2015,2015,5,15,Late CC,No CC,Spring,Post,-2.312990424,HR,Elevated
5/16/2015,2015,5,16,Late CC,No CC,Spring,Post,-2.17263267,HR,Elevated
5/17/2015,2015,5,17,Late CC,No CC,Spring,Post,-2.203966659,HR,Elevated
5/18/2015,2015,5,18,Late CC,No CC,Spring,Post,-2.467022899,HR,Zero
5/19/2015,2015,5,19,Late CC,No CC,Spring,Post,-1.382913688,HR,Elevated
5/20/2015,2015,5,20,Late CC,No CC,Spring,Post,-1.771159093,HR,Zero
5/21/2015,2015,5,21,Late CC,No CC,Spring,Post,-1.213297022,HR,Elevated
5/22/2015,2015,5,22,Late CC,No CC,Spring,Post,-1.231081967,HR,Zero
5/23/2015,2015,5,23,Late CC,No CC,Spring,Post,-1.472275977,HR,Zero
5/24/2015,2015,5,24,Late CC,No CC,Spring,Post,-1.90308923,HR,Zero
5/25/2015,2015,5,25,Late CC,No CC,Spring,Post,-2.168338379,HR,Zero
5/26/2015,2015,5,26,Late CC,No CC,Spring,Post,-2.565925001,HR,Elevated
5/27/2015,2015,5,27,Late CC,No CC,Spring,Post,-1.983221745,HR,Elevated
5/28/2015,2015,5,28,Late CC,No CC,Spring,Post,-2.079578431,HR,Elevated
5/29/2015,2015,5,29,Late CC,No CC,Spring,Post,-1.922072196,HR,Zero
5/30/2015,2015,5,30,Late CC,No CC,Spring,Post,-4.397532383,HR,Zero
5/31/2015,2015,5,31,Late CC,No CC,Spring,Post,-6.783309591,HR,High
6/1/2015,2015,6,1,No CC,No CC,Spring,Post,-2.693199344,HR,Elevated
6/2/2015,2015,6,2,No CC,No CC,Spring,Post,-2.003404188,HR,Zero
6/3/2015,2015,6,3,No CC,No CC,Spring,Post,-1.768714077,HR,Zero
6/4/2015,2015,6,4,No CC,No CC,Spring,Post,-1.651028957,HR,Zero
6/5/2015,2015,6,5,No CC,No CC,Spring,Post,-1.457185826,HR,Zero
6/6/2015,2015,6,6,No CC,No CC,Spring,Post,-1.935006754,HR,Zero
6/7/2015,2015,6,7,No CC,No CC,Spring,Post,-6.031203939,HR,Zero
6/8/2015,2015,6,8,No CC,No CC,Spring,Post,-4.906606236,HR,High
6/9/2015,2015,6,9,No CC,No CC,Spring,Post,-3.105371736,HR,Elevated
6/10/2015,2015,6,10,No CC,No CC,Spring,Post,-2.391444825,HR,Elevated
6/11/2015,2015,6,11,No CC,No CC,Spring,Post,-3.234928056,HR,Elevated
6/12/2015,2015,6,12,No CC,No CC,Spring,Post,-4.312367414,HR,Zero
6/13/2015,2015,6,13,No CC,No CC,Spring,Post,-14.85962836,HR,Elevated
6/14/2015,2015,6,14,No CC,No CC,Spring,Post,-6.246947629,HR,Elevated
6/15/2015,2015,6,15,No CC,No CC,Spring,Post,-2.041960436,HR,Elevated
6/16/2015,2015,6,16,No CC,No CC,Spring,Post,-9.177051706,HR,High
6/17/2015,2015,6,17,No CC,No CC,Spring,Post,-5.346357218,HR,Elevated
6/18/2015,2015,6,18,No CC,No CC,Spring,Post,-7.905739761,HR,Elevated
6/19/2015,2015,6,19,No CC,No CC,Spring,Post,-10.30692003,HR,Elevated
6/20/2015,2015,6,20,No CC,No CC,Spring,Post,-9.211801336,HR,Elevated
6/21/2015,2015,6,21,No CC,No CC,Spring,Post,-5.177007652,HR,Elevated
6/22/2015,2015,6,22,No CC,No CC,Spring,Post,-7.229033479,HR,Elevated
6/23/2015,2015,6,23,No CC,No CC,Spring,Post,-6.97459367,HR,Zero
6/24/2015,2015,6,24,No CC,No CC,Spring,Post,-6.011831006,HR,Zero
6/25/2015,2015,6,25,No CC,No CC,Spring,Post,-2.089735645,HR,Elevated
6/26/2015,2015,6,26,No CC,No CC,Spring,Post,-20.82820764,HR,Elevated
6/27/2015,2015,6,27,No CC,No CC,Spring,Post,-6.505200837,HR,High
6/28/2015,2015,6,28,No CC,No CC,Spring,Post,-14.74165829,HR,Elevated
7/10/2015,2015,7,10,No CC,No CC,Summer,Post,-6.845336744,HR,Elevated
7/11/2015,2015,7,11,No CC,No CC,Summer,Post,-7.572153916,HR,Zero
7/12/2015,2015,7,12,No CC,No CC,Summer,Post,-4.176738411,HR,Elevated
7/13/2015,2015,7,13,No CC,No CC,Summer,Post,-12.6815855,HR,Elevated
7/14/2015,2015,7,14,No CC,No CC,Summer,Post,-13.76917474,HR,High
7/15/2015,2015,7,15,No CC,No CC,Summer,Post,-12.59509283,HR,Elevated
7/16/2015,2015,7,16,No CC,No CC,Summer,Post,-7.962962156,HR,Zero
7/19/2015,2015,7,19,No CC,No CC,Summer,Post,-4.895243909,HR,High
7/20/2015,2015,7,20,No CC,No CC,Summer,Post,-9.031918812,HR,Elevated
7/21/2015,2015,7,21,No CC,No CC,Summer,Post,-8.978767303,HR,Elevated
7/22/2015,2015,7,22,No CC,No CC,Summer,Post,-8.619055634,HR,Zero
9/3/2015,2015,9,3,No CC,No CC,Summer,Post,-5.656752485,HR,Zero
9/4/2015,2015,9,4,No CC,No CC,Summer,Post,-6.74755961,HR,Zero
9/5/2015,2015,9,5,No CC,No CC,Summer,Post,-6.78417464,HR,Elevated
9/7/2015,2015,9,7,No CC,No CC,Summer,Post,-6.771994862,HR,Zero
9/8/2015,2015,9,8,No CC,No CC,Summer,Post,-7.082274041,HR,Zero
9/9/2015,2015,9,9,No CC,No CC,Summer,Post,-7.060029046,HR,Zero
9/10/2015,2015,9,10,No CC,No CC,Summer,Post,-6.776719347,HR,Zero
9/11/2015,2015,9,11,No CC,No CC,Summer,Post,-6.414761665,HR,Zero
9/12/2015,2015,9,12,No CC,No CC,Summer,Post,-5.710053518,HR,Elevated
9/13/2015,2015,9,13,No CC,No CC,Summer,Post,-5.424695906,HR,Zero
9/14/2015,2015,9,14,No CC,No CC,Summer,Post,-5.645628884,HR,Zero
9/15/2015,2015,9,15,No CC,No CC,Summer,Post,-6.192544315,HR,Zero
9/16/2015,2015,9,16,No CC,No CC,Summer,Post,-6.429781452,HR,Zero
9/17/2015,2015,9,17,No CC,No CC,Summer,Post,-4.641044492,HR,Zero
10/31/2015,2015,10,31,Early CC,CC,Fall,Post,-2.161167966,HR,Zero
11/1/2015,2015,11,1,Early CC,CC,Fall,Post,-2.142627378,HR,Elevated
11/2/2015,2015,11,2,Early CC,CC,Fall,Post,-2.065137147,HR,Zero
11/3/2015,2015,11,3,Early CC,CC,Fall,Post,-2.198504836,HR,Zero
11/4/2015,2015,11,4,Early CC,CC,Fall,Post,-2.245990972,HR,Zero
